b.CVDB_ID, b.Series, b.Number, b.Volume, b.FileName, b.PageCount, b.FileSize, b.ID 
None, The Boys - Highland Laddie, 3, , The Boys - Highland Laddie 03 (of 06) (2010) (two covers) (Minutemen-DTs).cbz, 28, 21.7752561569, 4f2196f0-0a80-44d2-9003-f36f2ab5ad98
None, The Boys - Highland Laddie, 4, , The Boys - Highland Laddie 04 (of 06) (2010) (Minutemen-DTs).cbz, 25, 20.2218084335, e96260c9-9a30-44a5-bd75-ed86abdfb1cd
None, The Boys - Highland Laddie, 5, , The Boys - Highland Laddie 05 (of 06) (2010) (Minutemen-DTs).cbz, 25, 17.7894115448, bf2dd1e5-0af3-43cb-9ee9-f6215e389667
None, The Boys      RacerX-DCP, 12, , The_Boys_012__2007___RacerX-DCP_.cbz, 25, 11.4514036179, 9155f404-7b34-4177-8432-98d1af5e8c38
None, The Brave and the Bold, 1, , The Brave and the Bold 01 (2007) (Both Covers) (Bchry-DCP).cbz, 25, 16.5716953278, bc593248-4638-4f58-8054-ba7d3114e6f4
None, The Brave and the Bold, 4, , The Brave and the Bold 04 (2007) (Bchry-DCP).cbz, 23, 17.3076868057, f07e4511-affa-447b-b758-43f27ad4b10e
None, The Brave and the Bold, 5, , The Brave and the Bold 05 (2007) (Bchry-DCP).cbz, 24, 17.3159685135, 697aaf34-ccc8-4d8f-be75-c321624a6c7c
None, The Brave and the Bold, 11, , The Brave and the Bold 11 (2008) (Avalon-DCP).cbz, 24, 21.2178058624, ea689501-ce1d-439a-b2b0-fb18bca0a44a
None, Breakneck Blvd 02, 666, , Breakneck Blvd 02 (1995) (c2c) (ComicHost-McCoy666).cbz, 28, 14.5579757690, a6916dca-d378-4a18-b2c8-080c647cae31
None, Brightest Day, 17, , Brightest Day 17(c2c)(2 covers)(DC)(2011)(YZ1).cbz, 33, 18.0506792068, 08dc0c7e-a2b3-4c9f-8a91-4d3e8e139fdd
None, Brightest Day, 17, , Brightest Day 017 (c2c) (2011) (The Last Kryptonian-DCP).cbz, 32, 19.4049797058, edbfd612-261f-477f-93c0-b9791eb3c28a
None, Brightest Day, 17, , Brightest Day 017 (2011) (noads) (2 covers) (Archangel & FP-CPS).cbz, 28, 22.3763847351, 2ca98da6-7375-446c-9031-cafd6c203a94
None, Brightest Day, 17, , Brightest Day 17 (2011) (two covers) (Minutemen-DTs).cbz, 22, 23.0158948898, 9406b923-79d8-4204-80eb-d32cb66cc335
None, Brightest Day, 17, , Brightest Day 017 (2011) (c2c) (2 covers) (Archangel & FP-CPS).cbz, 33, 26.6088809967, 852186dc-f0fc-4e7f-997b-e8955bbfae45
None, Brightest Day, 18, , Brightest Day 018 (2011) (noads) (2 covers) (AngelicLegion-CPS).cbz, 26, 11.5653858185, 4d64a51d-9110-41ad-9524-3760a4af0e5a
None, Brightest Day, 18, , Brightest Day 18(c2c)(2 covers)(DC)(2011)(YZ1).cbz, 36, 17.5311832428, 5cb68c63-44df-428c-b896-46f199dc6fdc
None, Brightest Day, 18, , Brightest Day 018 (2011) (c2c) (2 covers) (AngelicLegion-CPS).cbz, 36, 18.6058473587, 0522320e-0d95-4705-bea3-eb13c4468e08
None, Brightest Day, 18, , Brightest Day 018 (2011) (c2c) (The Last Kryptonian-DCP).cbz, 35, 19.2463407516, 5558880b-13fd-4cdc-8fa8-5efdfad0ece7
None, Brightest Day, 18, , Brightest Day 18 (2011) (two covers) (Minutemen-DTs).cbz, 25, 22.3294181824, 3ef0f6f3-85c3-4798-bfd0-4c3dccc5d5d9
None, Brightest Day Flyer & Checklist Part 2, , , Brightest Day Flyer & Checklist Part 2 (2010) (Kingpin).cbz, 2, 0.711277961731, 90d043d1-1bee-4d13-971f-d5437ad47e03
None, Brightest Day Promo Poster, , , Brightest Day Promo Poster (2010) (Avalon-SCC-DCP).cbz, 2, 2.19058990479, 4e7d31fa-e6f4-402e-bf20-9e22258e0a99
None, Britten And Brülightly, , , Britten And Brülightly (2008) (theProletariat-DCP).cbz, 113, 105.126069069, ac8088db-29ff-48f4-ae5e-7e7637d53426
None, Buffy the Vampire Slayer, 40, , Buffy the Vampire Slayer 40 (2011) (two covers) (Minutemen-DTs).cbz, 33, 26.6537914276, 227b25f5-92d4-4ac5-bcca-e9cf55d5a925
None, Buffy the Vampire Slayer Poster, , , Buffy the Vampire Slayer Poster (2007) (Icarus-DCP).cbz, 3, 2.17770385742, 6d649b48-9de5-4244-b907-03142e991fb8
None, The Bulletproof Coffin, 2, , The Bulletproof Coffin 02 (of 06) (2010) (c2c) (Minutemen-DTsXx).cbz, 31, 17.3147916794, cb2e2306-2eb0-4b3d-825d-c718e401acf0
None, The Bulletproof Coffin, 3, , The Bulletproof Coffin 03 (of 06) (2010) (c2c) (Minutemen-DTsXx).cbz, 29, 19.3886413574, 368f1d26-bc45-42e5-9eb9-61c4609c24a6
None, The Bulletproof Coffin, 4, , The Bulletproof Coffin 04 (of 06) (2010) (c2c) (Minutemen-DTsXx).cbz, 31, 18.5473747253, f3391565-6d68-49a0-9f5a-c81a59d494b9
None, The Bulletproof Coffin, 5, , The Bulletproof Coffin 05 (of 06) (2010) (c2c) (Minutemen-DTsXx).cbz, 47, 28.0976867676, 764c1553-c0d5-4d7e-bdb4-8dd3e17db892
None, The Bulletproof Coffin, 6, , The Bulletproof Coffin 06 (of 06) (2010) (c2c) (Minutemen-DTsXx).cbz, 32, 19.0497751236, 0826fb4d-1ee0-4c5a-b122-ff690b6f06df
None, Caliber Presents - Something Inside Caliber, , , Caliber Presents - Something Inside Caliber (1994) (Minutemen-CT & Locke).cbz, 43, 19.6675930023, b130bd92-3d62-4099-a8e1-d08bebbf9793
None, The Calling - Cthulhu Chronicles, 2, , The Calling - Cthulhu Chronicles 02 (2010) (Minutemen-DTs).cbz, 24, 20.4691429138, 7b100f22-173f-4294-a76c-87a608b9a4be
None, The Calling - Cthulhu Chronicles, 3, , The Calling - Cthulhu Chronicles 03 (2010) (Minutemen-DTs).cbz, 25, 17.3709259033, 8f507c4a-d25f-4c94-a693-f56f9e1cc871
None, The Calling - Cthulhu Chronicles, 4, , The Calling - Cthulhu Chronicles 04 (2010) (Minutemen-DTs).cbz, 25, 19.5735578537, e866ce6d-06d0-4d56-a50d-767e51186410
None, The Cape, , , The Cape (2010) (two covers) (Minutemen-DubbelVision).cbz, 26, 26.8548154831, 059f227a-c976-4aae-890c-51b6a38f8fdd
None, The Cape, 1, , The Cape 001 (2010) (Bchry-DCP).cbz, 25, 20.5355844498, 940c274e-ef78-4de0-be5b-be04bef396fa
None, Captain Action, 0, , Captain Action 000(2008)(Moonstone)(WildBlueZero).cbz, 19, 8.77925300598, 7bedb4fb-960d-4c56-a3d7-6766387e5790
None, Captain America, 611, , Captain America 611 (2010) (2 covers) (Minutemen-DrMadroxPhD).cbz, 36, 28.8216314316, b5388ec8-e187-4eea-b1d3-da3d72554928
None, Captain America - A little Help, , , Captain America - A little Help (2011) (MDC) (RonanTheAccuser).cbz, 13, 6.33569145203, ae8b9bd0-6746-4ea1-adb4-6fd15eb33629
None, Captain America - Hail Hydra, 1, , Captain America - Hail Hydra 01 (of 05) (2011) (Minutemen-DTew).cbz, 24, 20.0473194122, 989b4f98-7298-4a5e-9450-cc7527b5598e
None, Captain America - Man Out of Time, 3, , Captain America - Man Out of Time 003 (2011) (noads) (RobotAngel-CPS).cbz, 25, 18.0344123840, 76fd667a-4540-414b-a518-ea20d3478b9e
None, Captain America - Man Out of Time, 3, , Captain America - Man Out of Time 03 (of 05) (2011) (Minutemen-DTs).cbz, 24, 20.4934921265, cb26268c-8614-4cb8-aa24-e4b9f52735a1
None, Captain America - Man Out of Time, 3, , Captain America - Man Out of Time 003 (2011) (c2c) (RobotAngel-CPS).cbz, 37, 25.4476480484, 9125bd0d-2562-4f94-9e11-09fd812c97ca
None, Captain America & the Korvac Saga, 2, , Captain America & the Korvac Saga 02 (of 04) (2011) (Minutemen-Hawaiian Punch).cbz, 24, 20.3157367706, b6c8a1a6-fdf3-4b91-b483-6242bf6b5636
None, Carnage, 2, , Carnage 02 (of 05) (2011) (Minutemen-PinkScanner).cbz, 23, 13.0017700195, f9161bd6-f317-408d-bb7b-6100792921db
None, Carnage, 2, , Carnage 02 (of 05) (2011) (2 Covers) (Minutemen-MrPink&Meganubis).cbz, 24, 14.9413022995, 7f905c7a-479d-4ea5-af1c-d8d07b48fa6e
None, Casanova - Gula, 1, , Casanova - Gula 01 (of 04) (2011) (c2c) (Minutemen-DTs).cbz, 44, 34.6647520065, 03ab2fbc-6318-4a0e-8c51-c862521c1b77
None, Casper and Spooky, 012, , Casper and Spooky 012 (1990-06) (c2c) (GreenGiant-DCP).cbz, 37, 27.8174667358, 8e88f474-5216-466b-a157-c3b92154fe2d
None, Casper the Friendly Ghost and Little Lulu Halloween Special, 2009, , Casper the Friendly Ghost and Little Lulu Halloween Special 2009 (2009) (GreenGiant-DCP).cbz, 17, 6.37035274506, a783c961-6287-43d2-acaf-dc9504e8d411
None, Catching Lucifer's Lunch, , , Catching Lucifer's Lunch (2005) (minutemen-mojo jojo).cbz, 61, 32.5952033997, 2009bf22-005f-455b-834a-55d385ccb98a
None, The CBLDF Presents - Liberty Comics, 1, , The CBLDF Presents - Liberty Comics 01 (both covers) (2008) (Minutemen-ReZone).cbz, 37, 21.5643634796, 3a2a879d-c6c7-4ac3-bd9c-fd9c248ef98c
None, The Cereal Killings, 1, , The Cereal Killings 01 (1992) (Minutemen-DTs).cbz, 27, 12.0496406555, d3db93ef-5fd3-46b1-acfe-171a379521ff
None, The Cereal Killings, 2, , The Cereal Killings 02 (1992) (Minutemen-DTs).cbz, 27, 13.9603338242, d5896b7c-da78-461b-a5d2-432dd995ac68
None, The Cereal Killings, 3, , The Cereal Killings 03 (1992) (Minutemen-DTs).cbz, 28, 13.0678682327, 54fe689e-cdf4-423b-b25a-a55d5c789476
None, The Cereal Killings, 4, , The Cereal Killings 04 (1993) (Minutemen-DTs).cbz, 28, 15.2028417587, 08c0b5ed-45bb-4e94-8427-1c0007190aa3
None, The Cereal Killings, 5, , The Cereal Killings 05 (1993) (Minutemen-DTs).cbz, 28, 15.3673095703, 55b20d63-58be-4806-a648-93ef9af97eab
None, The Cereal Killings, 6, , The Cereal Killings 06 (1994) (Minutemen-DTs).cbz, 28, 14.4482717514, d417c6aa-6e89-48e7-b4ae-e152a9fc163f
None, The Cereal Killings, 7, , The Cereal Killings 07 (1995) (Minutemen-DTs).cbz, 28, 12.1781597137, 6c86eb17-1a47-4dd7-bf73-7dd66d5ab692
None, The Cereal Killings, 8, , The Cereal Killings 08 (1995) (Minutemen-DTs).cbz, 33, 17.8077917099, 84f61a77-ee42-4ea1-b1f8-15d9a30a6aab
None, The Chair, 1, , The Chair 01 (of 04) (2007) (Minutemen-Cthulhu).cbz, 29, 11.0099630356, 5b34bc27-f894-49b6-bbd0-2fb8d543e4a3
None, Champions, 6, , Champions #6 (June 1976-Marvel) c2c (Comixbear-SCC-DCP).cbz, 40, 34.4970541000, caa227b8-02ca-4336-b8ae-93e4749e0f25
None, Chaos War - Dead Avengers, 3, , Chaos War - Dead Avengers 03 (of 3) (2011) (GreenGiant-DCP).cbz, 25, 12.2073488235, e84b0de6-50b0-43b1-870f-9abaa4bb266b
None, Chaos War - Thor, 2, , Chaos War - Thor 02 (of 02) (2011) (Minutemen-DarthTew).cbz, 27, 21.1863660812, d2c2ab16-9ddf-4d50-8f2f-041772a3bf76
None, Chaos War - X-Men, 1, , Chaos War - X-Men 01 (of 2) (2011) (Minutemen-DarthAnubis).cbz, 26, 22.8065671921, e7a9a3ae-b59e-42fd-9dc7-1b443f9cf12e
None, Chaos War Flyer, , , Chaos War Flyer (2010) (ArtNet-DCP).cbz, 2, 0.926950454712, 3658789e-0c0f-4e06-b1d3-93f5bf5e505d
None, Charmed, 2, , Charmed 02 (2010) (Minutemen-XxxXScanner).cbz, 26, 18.9035320282, c35c461f-6c0a-4880-a379-8c6ec95e2059
None, The Chemist, 1, , The Chemist 01 (2007) (RacerX-DCP).cbz, 33, 13.8445234299, f8f8b901-c899-4c4b-8be3-6844dc79e9ac
None, The Chemist, 2, , The Chemist 02 (2008) (Minutemen-Zone) Fixed.cbz, 30, 16.5652112961, ad68de3e-014d-4821-abc2-de8788e84e45
None, Cherry 001, 23, , Cherry 001 (1998) (c2c) (adult) (Minutemen-JackFrost23).cbz, 37, 14.9741725922, 6b7ef9a2-b30f-4d06-9e2d-3dc778b41adf
None, Chew, 15, , Chew 15 (2010) (3 covers) (c2c) (Minutemen-Ty'd Emma).cbz, 33, 31.4336614609, f9f51618-fe13-4d00-899a-08267402c302
None, Chickenhare  Fire in the Hole, 2, , Chickenhare 02 Fire in the Hole (2008) (Minutemen-DTs).cbz, 203, 50.2380514145, 42be19b4-361d-4226-8a46-e2a101c9ce72
None, Chip 'n' Dale Rescue Rangers, 2, , Chip 'n' Dale Rescue Rangers 02 (2011) (two covers) (Minutemen-TwiztiD-T).cbz, 26, 26.2772712708, 7aa6c0f8-130a-4314-b4f7-9ccfd9703192
None, Chip n Dale Rescue Rangers , 2, , Chip n Dale Rescue Rangers 002 c2c (2 covers) (2011) (Jojo).cbz, 30, 31.9091663361, 945369d3-8860-4f79-a89f-d16f2b460510
None, Choker, 5, , Choker 05 (noads) (2010) (RobotAngel-CPS).cbz, 28, 19.8000984192, 9fd90e75-c146-4438-b587-e0122a96145f
None, Choker, 5, , Choker 05 (c2c) (2010) (RobotAngel-CPS).cbz, 32, 23.2296772003, f77333b7-768f-4856-925a-c38f2e5962bb
None, The Circle, 1, , The Circle 001 (2007) (Whitewolf-DCP).cbz, 28, 14.2466611862, cbadf67b-7d84-4ab8-934d-214bc42060c8
None, The Circle, 2, , The Circle 002 (2007) (Whitewolf-DCP).cbz, 30, 15.6596364975, 59b9e39c-ff03-48b9-abd9-a28161d3e520
None, The Circle, 3, , The Circle 003 (2008) (Whitewolf-DCP).cbz, 30, 14.5635709763, f31bc149-3136-48bb-abef-b3290cffc0e9
None, The Circle, 4, , The Circle 004 (2008) (Whitewolf-DCP).cbz, 27, 13.3682107925, 96f49695-81eb-43c0-811d-5b14d02638dd
None, The Circle, 5, , The Circle 005 (2008) (Whitewolf-DCP).cbz, 29, 14.9591131210, 07efe132-a2aa-4cd4-b406-3120a60d423e
None, Civil War Script Book, , , Civil War Script Book (2007) (c2c) (Mal32 + Gambit + DSD + ArtNet-DCP).cbz, 136, 155.970937729, fdda9a7e-07e7-476c-b92f-e2aee8c8768c
None, Classics Illustrated  UK - Les Miserables, 7, , Classics Illustrated 007 UK - Les Miserables (2009) (c2c) (Spiritual Beggar-DCP).cbz, 53, 49.0554914474, eb2d260d-8448-43e7-af28-55d49e58d17d
245821, Classified Secrets of Infestation, 1, , Classified Secrets Of Infestation (c2c)((IDW Publishing)(2010)(YZ1).cbz, 8, 3.96003055573, 40094444-fb9d-486d-a627-bc9cc7386d0d
None, The Clockwork Girl, 1, , The Clockwork Girl 01 (2007) (c2c) (greengiant-DCP).cbz, 33, 10.3499488831, dbd8dd26-3012-46f1-8ace-1c53065063b0
None, The Clockwork Girl, 2, , The Clockwork Girl 02 (2007) (c2c) (greengiant-DCP).cbz, 33, 10.4952487946, a6e09fba-a56a-42f8-84d4-0915d8053c53
None, The Clockwork Girl, 3, , The Clockwork Girl 03 (of 4) (2008) (c2c) (greengiant-DCP).cbz, 33, 10.2091894150, 2096ec54-b21f-456f-b4cd-e369e9b5cc17
None, The Clockwork Girl, 4, , The Clockwork Girl 04 (of 4) (2008) (c2c) (greengiant-DCP).cbz, 33, 10.8590993881, 87d5a967-20ed-4d66-b0e7-c254a28caf08
None, Collected Hutch Owen, , 1, Collected Hutch Owen v1 (2000) (Minutemen-DTs).cbz, 181, 99.5127801895, b873c4e6-6f75-449e-a49e-8bf1ebde54f5
None, Comic Shop News, 677, , Comic Shop News #0677 c2c (2000) (A-Team+ComicHost-DCP).cbz, 8, 20.8403530121, fccd6e44-3447-4b5f-b70e-bad749c40253
None, Comic Shop News, 1228, , Comic Shop News 1228(c2c)(Comic Shop News)(2010)(YZ1).cbz, 10, 8.33511734009, 83359736-5037-48ea-a838-0ea56e7936f4
None, Comic Shop News, 1229, , Comic Shop News 1229(c2c)(Comic Shop News)(2011)(YZ1).cbz, 10, 8.64050769806, 0d74caee-fec9-4f2a-9af6-a42a61443317
None, Comic Shop News, 1230, , Comic Shop News 1230 (c2c)(Comic Shop News)(2011)(YZ1).cbz, 10, 8.62283420563, 2ec30ed8-794d-4f2c-9363-3840659b8c0f
None, Comic Shop News, 1231, , Comic Shop News 1231 (c2c)(Comic Shop News)(2011)(YZ1).cbz, 10, 8.63492774963, dff41937-249f-4f88-b163-9dfa34968a4e
None, Comics Scene, 56, 2, Comics Scene V2 #056 c2c (1996) (A-Team-DCP).cbz, 37, 50.9000635147, c9b57cd5-b537-4f79-afdc-a4e0e6d29a37
None, Comics Toons 'N' Toys, , , Comics Toons 'N' Toys (Business Card) (DCP).cbz, 2, 0.145056724548, b082559a-1ede-4fdf-8394-4449824de28b
None, The Complete Copybook Tales - The Minicomics, , , The Complete Copybook Tales - The Minicomics (OllieTheOx-theAntagonist-DCP).cbz, 56, 26.8720827103, 9a64bab0-56cc-4147-9981-078712a8e097
None, The Complete Copybook Tales - The Short Stories, 2, , The Complete Copybook Tales - The Short Stories (1995-02) (OllieTheOx-theAntagonist-DCP).cbz, 31, 14.0411539078, 23acb391-b7a9-4384-85a2-49e33859138d
None, The Couriers  - The Ballad of Johnny Funwrecker, 3, , The Couriers 03 - The Ballad of Johnny Funwrecker (2005) (mentok).cbz, 96, 45.4847002029, 3eaad887-ac9d-447c-a6e7-8273b589528c
None, The Creech - Out For Blood, 1, , The Creech - Out For Blood (2001) - #1 of 3.cbz, 50, 16.2410373688, d6a8c554-733e-4194-a91d-497f3fc934c3
None, The Creech - Out For Blood, 2, , The Creech - Out For Blood (2001) - #2 of 3.cbz, 50, 15.8558320999, 501348e1-c5cc-4925-8cf5-68195e2b7868
None, The Creech - Out For Blood, 3, , The Creech - Out For Blood (2001) - #3 of 3.cbz, 44, 15.5988616943, ddb8ef00-5f61-4f62-b017-275bb7797f61
None, The Creech - Rage Against Death, 1, , The Creech - Rage Against Death (1997) - #1 of 3.cbz, 33, 14.6490669250, 98934887-1893-42cb-81df-a850290f65b1
None, The Creech - Rage Against Death, 2, , The Creech - Rage Against Death (1997) - #2 of 3.cbz, 30, 13.6641511917, f5bfbcf0-eeed-4c60-9be1-87fb82c59f70
None, The Creech - Rage Against Death, 3, , The Creech - Rage Against Death (1997) - #3 of 3.cbz, 30, 13.4703817368, b4793a0d-874a-4fad-aed9-814fa2516112
None, The Creeper, 5, , The Creeper 05 (2007) (metaldave-DCP) (Fixed).cbz, 22, 9.41423606873, dc8c310e-ca13-4693-bb06-e97ee6310508
None, The Creeper, 6, , The Creeper 06 (2007) (metaldave-DCP).cbz, 23, 10.6590528488, e2615b32-395d-4a8a-8da6-faf3abffa9e4
None, The Cryptics, 3, , The Cryptics 03 (2007) (metaldave-DCP).cbz, 33, 15.3171939850, 3201f396-0351-4c8e-8552-2bae33dea4ed
None, Curse of the Spawn, 9, , Curse of the Spawn 009 (1997) (c2c) (DarthScanner-DMT).cbz, 30, 27.4824047089, 1a478a1e-00e5-46fc-8622-71c0d80ee52a
None, Curse of the Spawn, 10, , Curse of the Spawn 010 (1997) (c2c) (DarthScanner-DMT).cbz, 33, 27.8125553131, d9ac8f25-f802-4d4a-8a15-f6934cac1e91
None, Curse of the Spawn, 11, , Curse of the Spawn 011 (1997) (c2c) (DarthScanner-DMT).cbz, 33, 26.5253181458, 9034f5c8-436b-4fb6-be5c-2fbba749834a
None, Curse of the Spawn, 12, , Curse of the Spawn 012 (1997) (c2c) (DarthScanner-DMT).cbz, 33, 25.3877544403, d50a0df0-ae0f-4619-b080-c1019dff392c
None, Curse of the Spawn, 13, , Curse of the Spawn 013 (1997) (c2c) (DarthScanner-DMT).cbz, 35, 25.1751937866, d891458c-a684-4352-b568-bc175ee74990
None, Curse of the Spawn, 14, , Curse of the Spawn 014 (1997) (c2c) (DarthScanner-DMT).cbz, 35, 26.1249265671, c38525e4-5a77-4a51-a812-5e206c4a07ae
None, Curse of the Spawn, 15, , Curse of the Spawn 015 (1997) (c2c) (DarthScanner-DMT).cbz, 32, 26.3317890167, 4d8b8610-e9a6-4d9d-979f-8375da3e06a8
None, Curse of the Spawn, 16, , Curse of the Spawn 016 (1998) (c2c) (DarthScanner-DMT).cbz, 32, 26.6780500412, 3085080f-66f1-4bd0-a6fb-0dc1da1fc0cd
None, Curse of the Spawn, 17, , Curse of the Spawn 017 (1998) (c2c) (DarthScanner-DMT).cbz, 35, 22.6905336380, 0ec25eac-de5e-4bd4-bce7-37ec0480072b
None, Curse of the Spawn, 18, , Curse of the Spawn 018 (1998) (c2c) (DarthScanner-DMT).cbz, 33, 22.7127580643, c60d40c7-44b1-4599-8d98-5af3a6acc95b
None, Curse of the Spawn, 19, , Curse of the Spawn 019 (1998) (c2c) (DarthScanner-DMT).cbz, 32, 22.5200643539, 365c32f8-7206-4800-b3b2-c958da08d063
None, Cut, , , Cut (2007) (c2c) (theProletariat-DCP).cbz, 117, 56.7889423370, 714066d1-ffab-46d3-b3a6-14cb33947447
None, Daken - Dark Wolverine, 4, , Daken - Dark Wolverine 04 (2011) (Minutemen-DarthSax).cbz, 26, 18.5154142380, 3a8d2a43-953b-456f-9d02-a80b975b2e46
None, Daken - Dark Wolverine, 4, , Daken - Dark Wolverine 04 (2011) (two covers) (Minutemen-DarthSax).cbz, 27, 19.1634187698, 168ff363-51df-44d7-b75d-09e9b150435f
None, Dale Roberts Comics, , , Dale Roberts Comics (Business Card) (DCP).cbz, 2, 0.127403259277, b7e0b6a3-6af9-4849-8479-4468db5889a9
None, The Damned, 2, , The Damned 02 (2006) (TheRedStar-DCP).cbz, 26, 10.8464899063, 972cfa4d-67f4-48ac-821a-3493bd03349e
None, The Damned, 4, , The Damned 04 (2007) (TheRedStar-DCP).cbz, 31, 16.0979242325, 71ba746f-e3b4-4ac5-934a-725430ea17bb
None, The Damned, 5, , The Damned 05 (of 05) (2007) (noads) (TheRedStar-DCP).cbz, 31, 12.3175601959, d8e7bc06-3863-4f17-ae5e-5acc84ce3ff6
None, The Damned - Prodigal Sons, 1, , The Damned - Prodigal Sons 01 (of 03) (2008) (Minutemen-ReZone).cbz, 37, 16.4445962906, 3a190bbd-dcd2-4677-9670-96890ed945a6
None, The Damned - Prodigal Sons, 2, , The Damned - Prodigal Sons 02 (of 03) (2008) (Minutemen-ReZone).cbz, 26, 14.7142925262, ea23bcdb-1b6a-4c76-b5f4-84b613535115
None, Daredevil Reborn, 1, , Daredevil Reborn 001 (2011) (c2c) (SuckerPunch-CPS).cbz, 37, 15.6321687698, 8745f584-0bc4-47a8-9e78-b3f4cc4e91a2
None, The Dark Knight, 1, , The Dark Knight 01 (2011) (noads) (2 covers) (Badass-CPS).cbz, 23, 17.3574552536, 92b3fc89-662f-437c-82b1-6e3879e1e7c3
None, Dark Sun, 1, , Dark Sun 01 (of 05) (2011) (two covers) (Minutemen-DTs).cbz, 27, 24.0243816376, 64e9c4e9-73b1-4325-b004-b476a59e84e0
None, The Dark Tower - End-World Almanac, 1, , The Dark Tower - End-World Almanac 01 (2008) (Minutemen-ReZone).cbz, 36, 22.4882316589, b1939756-cc66-44d8-9981-691c84297c3e
None, The Dark Tower - The Gunslinger - The Journey Begins, 1, , The Dark Tower - The Gunslinger - The Journey Begins 001 (2010) (Marvel) (c2c) (The Rocketeer-CPS).cbz, 35, 53.2966051102, c35c3f23-457e-4a69-b6d5-034aa9473a5d
None, The Dark Tower - The Gunslinger - The Little Sisters Of Eluria, 1, , The Dark Tower - The Gunslinger - The Little Sisters Of Eluria 001 (2011) (Marvel) (c2c) (The Rocketeer-CPS).cbz, 31, 53.5913934708, 8ee6b458-65ab-4e82-ac1e-28bbae489272
None, Dark Tower - The Gunslinger - The Little Sisters Of Eluria, 2, , Dark Tower - The Gunslinger - The Little Sisters Of Eluria 02 (of 05) (2011) (Minutemen-DarthSax).cbz, 32, 25.7760467529, a5fb11cb-feb9-4845-ab81-f20a1a24ef1c
None, The Dark Tower - The Gunslinger Born, 1, , The Dark Tower - The Gunslinger Born 01 of 07 (2007) (Minutemen-The Saint).cbz, 41, 22.5318040848, 31382744-ee9a-41b1-9e17-c456c0c12c83
None, The Dark Tower - The Gunslinger Born, 2, , The Dark Tower - The Gunslinger Born 02 of 07 (2007) (Minutemen-The Saint).cbz, 47, 23.5634927750, c06d34d2-c4ab-4ba5-9e28-45a20779c380
None, The Dark Tower - The Gunslinger Born, 5, , The Dark Tower - The Gunslinger Born 05 of 07 (2007) (Minutemen-The Saint).cbz, 44, 22.3775825500, 3a6ccf27-9303-4a90-8510-8721caefe37b
None, The Dark Tower - The Gunslinger Born, 6, , The Dark Tower - The Gunslinger Born 06 of 07 (2007) (Minutemen-The Saint).cbz, 45, 16.6149244308, 769c6f78-18d6-4110-9a6a-3c3da7d111e5
None, The Dark Tower - The Gunslinger Born, 7, , The Dark Tower - The Gunslinger Born 07 of 07 (2007) (Minutemen-The Saint).cbz, 41, 16.6195383072, 68609d22-1011-437a-808e-2628587c1cba
None, The Dark Tower - The Long Road Home, 1, , The Dark Tower - The Long Road Home 01 (of 05) (2008) (Minutemen-ReZone).cbz, 37, 19.7803211212, 637ff568-75e7-42d1-9379-610e0730b528
None, The Dark Tower - The Long Road Home, 2, , The Dark Tower - The Long Road Home 02 (of 05) (2008) (Minutemen-ReZone).cbz, 38, 19.4420404434, 97a639be-4587-4ad1-8946-d96f914c3ebd
None, The Dark Tower - The Long Road Home, 3, , The Dark Tower - The Long Road Home 03 (of 05) (2008) (Minutemen-ReZone).cbz, 36, 17.9305963516, 1130c869-3a57-4510-b142-230eaa6a5d18
None, The Dark Tower - The Long Road Home, 4, , The Dark Tower - The Long Road Home 04 (of 05) (2008) (Minutemen-ReZone).cbz, 32, 19.9491891861, 58780702-520a-49c3-af24-77a241395be0
None, The Dark Tower - The Long Road Home, 5, , The Dark Tower - The Long Road Home 05 (of 05) (2008) (Minutemen-ReZone).cbz, 31, 21.5225896835, dfd3fbde-61e4-4449-805b-29efd3d30827
None, The Dark Tower - The Long Road Home - Bookmark, , , The Dark Tower - The Long Road Home - Bookmark (2007) (Minutemen).cbz, 1, 0.355160713196, eeae4a17-0757-4f2b-8a13-fe65b2580b89
